year,month,day,flow_cfs,Source
1981,1,19,601,USGS_12186000
1981,1,20,601,USGS_12186000
1981,1,21,656,USGS_12186000
1981,1,22,952,USGS_12186000
1981,1,23,1030,USGS_12186000
1981,1,24,1000,USGS_12186000
1981,1,25,870,USGS_12186000
1981,1,26,800,USGS_12186000
1981,1,27,755,USGS_12186000
1981,1,28,712,USGS_12186000
1981,1,29,705,USGS_12186000
1981,1,30,663,USGS_12186000
1981,1,31,628,USGS_12186000
1981,2,1,601,USGS_12186000
1981,2,2,581,USGS_12186000
1981,2,3,562,USGS_12186000
1981,2,4,542,USGS_12186000
1981,2,5,517,USGS_12186000
1981,2,6,505,USGS_12186000
1981,2,7,493,USGS_12186000
1981,2,8,482,USGS_12186000
1981,2,9,470,USGS_12186000
1981,2,10,442,USGS_12186000
1981,2,11,431,USGS_12186000
1981,2,12,778,USGS_12186000
1981,2,13,1170,USGS_12186000
1981,2,14,1680,USGS_12186000
1981,2,15,2380,USGS_12186000
1981,2,16,4930,USGS_12186000
1981,2,17,5230,USGS_12186000
1981,2,18,3680,USGS_12186000
1981,2,19,4140,USGS_12186000
1981,2,20,2880,USGS_12186000
1981,2,21,1990,USGS_12186000
1981,2,22,1590,USGS_12186000
1981,2,23,1350,USGS_12186000
1981,2,24,1220,USGS_12186000
1981,2,25,1100,USGS_12186000
1981,2,26,940,USGS_12186000
1981,2,27,804,USGS_12186000
1981,2,28,759,USGS_12186000
1981,3,1,696,USGS_12186000
1981,3,2,660,USGS_12186000
1981,3,3,640,USGS_12186000
1981,3,4,660,USGS_12186000
1981,3,5,600,USGS_12186000
1981,3,6,560,USGS_12186000
1981,3,7,520,USGS_12186000
1981,3,8,500,USGS_12186000
1981,3,9,480,USGS_12186000
1981,3,10,470,USGS_12186000
1981,3,11,460,USGS_12186000
1981,3,12,460,USGS_12186000
1981,3,13,450,USGS_12186000
1981,3,14,450,USGS_12186000
1981,3,15,460,USGS_12186000
1981,3,16,520,USGS_12186000
1981,3,17,480,USGS_12186000
1981,3,18,450,USGS_12186000
1981,3,19,430,USGS_12186000
1981,3,20,410,USGS_12186000
1981,3,21,390,USGS_12186000
1981,3,22,410,USGS_12186000
1981,3,23,410,USGS_12186000
1981,3,24,420,USGS_12186000
1981,3,25,430,USGS_12186000
1981,3,26,430,USGS_12186000
1981,3,27,410,USGS_12186000
1981,3,28,400,USGS_12186000
1981,3,29,420,USGS_12186000
1981,3,30,500,USGS_12186000
1981,3,31,600,USGS_12186000
1981,4,1,620,USGS_12186000
1981,4,2,560,USGS_12186000
1981,4,3,520,USGS_12186000
1981,4,4,480,USGS_12186000
1981,4,5,600,USGS_12186000
1981,4,6,680,USGS_12186000
1981,4,7,640,USGS_12186000
1981,4,8,620,USGS_12186000
1981,4,9,700,USGS_12186000
1981,4,10,680,USGS_12186000
1981,4,11,660,USGS_12186000
1981,4,12,600,USGS_12186000
1981,4,13,540,USGS_12186000
1981,4,14,520,USGS_12186000
1981,4,15,580,USGS_12186000
1981,4,16,640,USGS_12186000
1981,4,17,660,USGS_12186000
1981,4,18,640,USGS_12186000
1981,4,19,777,USGS_12186000
1981,4,20,759,USGS_12186000
1981,4,21,1010,USGS_12186000
1981,4,22,940,USGS_12186000
1981,4,23,1690,USGS_12186000
1981,4,24,2160,USGS_12186000
1981,4,25,2510,USGS_12186000
1981,4,26,1710,USGS_12186000
1981,4,27,1340,USGS_12186000
1981,4,28,1250,USGS_12186000
1981,4,29,2880,USGS_12186000
1981,4,30,2810,USGS_12186000
1981,5,1,2970,USGS_12186000
1981,5,2,2230,USGS_12186000
1981,5,3,1710,USGS_12186000
1981,5,4,1420,USGS_12186000
1981,5,5,1190,USGS_12186000
1981,5,6,1050,USGS_12186000
1981,5,7,950,USGS_12186000
1981,5,8,870,USGS_12186000
1981,5,9,900,USGS_12186000
1981,5,10,930,USGS_12186000
1981,5,11,880,USGS_12186000
1981,5,12,822,USGS_12186000
1981,5,13,870,USGS_12186000
1981,5,14,1020,USGS_12186000
1981,5,15,1150,USGS_12186000
1981,5,16,1000,USGS_12186000
1981,5,17,890,USGS_12186000
1981,5,18,930,USGS_12186000
1981,5,19,1260,USGS_12186000
1981,5,20,1390,USGS_12186000
1981,5,21,1390,USGS_12186000
1981,5,22,1300,USGS_12186000
1981,5,23,1330,USGS_12186000
1981,5,24,1700,USGS_12186000
1981,5,25,3200,USGS_12186000
1981,5,26,2800,USGS_12186000
1981,5,27,2400,USGS_12186000
1981,5,28,2300,USGS_12186000
