year,month,day,flow_cfs,Source
1980,9,27,1940,USGS_12189500
1980,9,28,1860,USGS_12189500
1980,9,29,1780,USGS_12189500
1980,9,30,4450,USGS_12189500
1980,10,1,3680,USGS_12189500
1980,10,2,2730,USGS_12189500
1980,10,3,2530,USGS_12189500
1980,10,4,2380,USGS_12189500
1980,10,5,2190,USGS_12189500
1980,10,6,2200,USGS_12189500
1980,10,7,2180,USGS_12189500
1980,10,8,2050,USGS_12189500
1980,10,9,1810,USGS_12189500
1980,10,10,1540,USGS_12189500
1980,10,11,1430,USGS_12189500
1980,10,12,1430,USGS_12189500
1980,10,13,1990,USGS_12189500
1980,10,14,1600,USGS_12189500
1980,10,15,1420,USGS_12189500
1980,10,16,1330,USGS_12189500
1980,10,17,1270,USGS_12189500
1980,10,18,1220,USGS_12189500
1980,10,19,1190,USGS_12189500
1980,10,20,1280,USGS_12189500
1980,10,21,1430,USGS_12189500
1980,10,22,1300,USGS_12189500
1980,10,23,1190,USGS_12189500
1980,10,24,1140,USGS_12189500
1980,10,25,1220,USGS_12189500
1980,10,26,1270,USGS_12189500
1980,10,27,1170,USGS_12189500
1980,10,28,1110,USGS_12189500
1980,10,29,1100,USGS_12189500
1980,10,30,1070,USGS_12189500
1980,10,31,1050,USGS_12189500
1980,11,1,1780,USGS_12189500
1980,11,2,4870,USGS_12189500
1980,11,3,4230,USGS_12189500
1980,11,4,10300,USGS_12189500
1980,11,5,5340,USGS_12189500
1980,11,6,4680,USGS_12189500
1980,11,7,12200,USGS_12189500
1980,11,8,16500,USGS_12189500
1980,11,9,10800,USGS_12189500
1980,11,10,7700,USGS_12189500
1980,11,11,5760,USGS_12189500
1980,11,12,4610,USGS_12189500
1980,11,13,3810,USGS_12189500
1980,11,14,3360,USGS_12189500
1980,11,15,3070,USGS_12189500
1980,11,16,2780,USGS_12189500
1980,11,17,2670,USGS_12189500
1980,11,18,2800,USGS_12189500
1980,11,19,4410,USGS_12189500
1980,11,20,3500,USGS_12189500
1980,11,21,15400,USGS_12189500
1980,11,22,11700,USGS_12189500
1980,11,23,6960,USGS_12189500
1980,11,24,5310,USGS_12189500
1980,11,25,4570,USGS_12189500
1980,11,26,3970,USGS_12189500
1980,11,27,7130,USGS_12189500
1980,11,28,7730,USGS_12189500
1980,11,29,6820,USGS_12189500
1980,11,30,6640,USGS_12189500
1980,12,1,5310,USGS_12189500
1980,12,2,4680,USGS_12189500
1980,12,3,5180,USGS_12189500
1980,12,4,4460,USGS_12189500
1980,12,5,3850,USGS_12189500
1980,12,6,3430,USGS_12189500
1980,12,7,3080,USGS_12189500
1980,12,8,2920,USGS_12189500
1980,12,9,2790,USGS_12189500
1980,12,10,3520,USGS_12189500
1980,12,11,4860,USGS_12189500
1980,12,12,4980,USGS_12189500
1980,12,13,4270,USGS_12189500
1980,12,14,5240,USGS_12189500
1980,12,15,8810,USGS_12189500
1980,12,16,8280,USGS_12189500
1980,12,17,6740,USGS_12189500
1980,12,18,5400,USGS_12189500
1980,12,19,4650,USGS_12189500
1980,12,20,4560,USGS_12189500
1980,12,21,7160,USGS_12189500
1980,12,22,13000,USGS_12189500
1980,12,23,12400,USGS_12189500
1980,12,24,8480,USGS_12189500
1980,12,25,14200,USGS_12189500
1980,12,26,63500,USGS_12189500
1980,12,27,34000,USGS_12189500
1980,12,28,17400,USGS_12189500
1980,12,29,11200,USGS_12189500
1980,12,30,9500,USGS_12189500
1980,12,31,10100,USGS_12189500
1981,1,1,7610,USGS_12189500
1981,1,2,6440,USGS_12189500
1981,1,3,5570,USGS_12189500
1981,1,4,4900,USGS_12189500
1981,1,5,4350,USGS_12189500
1981,1,6,3910,USGS_12189500
1981,1,7,3560,USGS_12189500
1981,1,8,3250,USGS_12189500
1981,1,9,3040,USGS_12189500
1981,1,10,2830,USGS_12189500
1981,1,11,2640,USGS_12189500
1981,1,12,2480,USGS_12189500
1981,1,13,2340,USGS_12189500
1981,1,14,2220,USGS_12189500
1981,1,15,2120,USGS_12189500
1981,1,16,2030,USGS_12189500
1981,1,17,1940,USGS_12189500
1981,1,18,1950,USGS_12189500
1981,1,19,1940,USGS_12189500
1981,1,20,1860,USGS_12189500
1981,1,21,2060,USGS_12189500
1981,1,22,2780,USGS_12189500
1981,1,23,3020,USGS_12189500
1981,1,24,3060,USGS_12189500
