year,month,day,hour,flow_cfs,Source
1996,2,24,6,2080,USGS_12358500
1996,2,24,12,2040,USGS_12358500
1996,2,24,18,2010,USGS_12358500
1996,2,25,0,1940,USGS_12358500
1996,2,25,6,1880,USGS_12358500
1996,2,25,12,1850,USGS_12358500
1996,2,25,18,1860,USGS_12358500
1996,2,26,0,1800,USGS_12358500
1996,2,26,6,1770,USGS_12358500
1996,2,26,12,1660,USGS_12358500
1996,2,26,18,1710,USGS_12358500
1996,2,27,0,1690,USGS_12358500
1996,2,27,6,1720,USGS_12358500
1996,2,27,12,1650,USGS_12358500
1996,2,27,18,1660,USGS_12358500
1996,2,28,0,1630,USGS_12358500
1996,2,28,6,1620,USGS_12358500
1996,2,28,12,1530,USGS_12358500
1996,2,28,18,1600,USGS_12358500
1996,2,29,0,1560,USGS_12358500
1996,2,29,6,1520,USGS_12358500
1996,2,29,12,1530,USGS_12358500
1996,2,29,18,1570,USGS_12358500
1996,3,1,0,1550,USGS_12358500
1996,3,1,6,1530,USGS_12358500
1996,3,1,12,1560,USGS_12358500
1996,3,1,18,1600,USGS_12358500
1996,3,2,0,1570,USGS_12358500
1996,3,2,6,1520,USGS_12358500
1996,3,2,12,1530,USGS_12358500
1996,3,2,18,1550,USGS_12358500
1996,3,3,0,1500,USGS_12358500
1996,3,3,6,1520,USGS_12358500
1996,3,3,12,1490,USGS_12358500
1996,3,3,18,1460,USGS_12358500
1996,3,4,0,1430,USGS_12358500
1996,3,4,6,1430,USGS_12358500
1996,3,4,12,1390,USGS_12358500
1996,3,4,18,1420,USGS_12358500
1996,3,5,0,1380,USGS_12358500
1996,3,5,6,1390,USGS_12358500
1996,3,5,12,1330,USGS_12358500
1996,3,5,18,1350,USGS_12358500
1996,3,6,0,1350,USGS_12358500
1996,3,6,6,1350,USGS_12358500
1996,3,6,12,1330,USGS_12358500
1996,3,6,18,1310,USGS_12358500
1996,3,7,0,1310,USGS_12358500
1996,3,7,6,1330,USGS_12358500
1996,3,7,12,1290,USGS_12358500
1996,3,7,18,1270,USGS_12358500
1996,3,8,0,1270,USGS_12358500
1996,3,8,6,1270,USGS_12358500
1996,3,8,12,1260,USGS_12358500
1996,3,8,18,1300,USGS_12358500
1996,3,9,0,1260,USGS_12358500
1996,3,9,6,1260,USGS_12358500
1996,3,9,12,1250,USGS_12358500
1996,3,9,18,1270,USGS_12358500
1996,3,10,0,1260,USGS_12358500
1996,3,10,6,1260,USGS_12358500
1996,3,10,12,1260,USGS_12358500
1996,3,10,18,1290,USGS_12358500
1996,3,11,0,1300,USGS_12358500
1996,3,11,6,1340,USGS_12358500
1996,3,11,12,1370,USGS_12358500
1996,3,11,18,1380,USGS_12358500
1996,3,12,0,1410,USGS_12358500
1996,3,12,6,1430,USGS_12358500
1996,3,12,12,1460,USGS_12358500
1996,3,12,18,1470,USGS_12358500
1996,3,13,0,1500,USGS_12358500
1996,3,13,6,1520,USGS_12358500
1996,3,13,12,1500,USGS_12358500
1996,3,13,18,1530,USGS_12358500
1996,3,14,0,1530,USGS_12358500
1996,3,14,6,1530,USGS_12358500
1996,3,14,12,1530,USGS_12358500
1996,3,14,18,1530,USGS_12358500
1996,3,15,0,1550,USGS_12358500
1996,3,15,6,1550,USGS_12358500
1996,3,15,12,1590,USGS_12358500
1996,3,15,18,1620,USGS_12358500
1996,3,16,0,1630,USGS_12358500
1996,3,16,6,1630,USGS_12358500
1996,3,16,12,1600,USGS_12358500
1996,3,16,18,1600,USGS_12358500
1996,3,17,0,1590,USGS_12358500
1996,3,18,0,1560,USGS_12358500
1996,3,18,6,1550,USGS_12358500
1996,3,18,12,1530,USGS_12358500
1996,3,18,18,1520,USGS_12358500
1996,3,19,0,1520,USGS_12358500
1996,3,19,6,1500,USGS_12358500
1996,3,19,12,1490,USGS_12358500
1996,3,19,18,1490,USGS_12358500
1996,3,20,0,1470,USGS_12358500
1996,3,20,6,1470,USGS_12358500
1996,3,20,12,1470,USGS_12358500
1996,3,20,18,1470,USGS_12358500
1996,3,21,0,1470,USGS_12358500
1996,3,21,6,1460,USGS_12358500
1996,3,21,12,1460,USGS_12358500
1996,3,21,18,1460,USGS_12358500
1996,3,22,0,1450,USGS_12358500
1996,3,22,6,1450,USGS_12358500
1996,3,22,12,1450,USGS_12358500
1996,3,22,18,1450,USGS_12358500
1996,3,23,0,1430,USGS_12358500
1996,3,23,6,1420,USGS_12358500
1996,3,23,12,1410,USGS_12358500
1996,3,23,18,1390,USGS_12358500
1996,3,24,0,1370,USGS_12358500
1996,3,24,6,1310,USGS_12358500
1996,3,24,12,1290,USGS_12358500
1996,3,24,18,1310,USGS_12358500
1996,3,25,0,1240,USGS_12358500
1996,3,25,6,1240,USGS_12358500
1996,3,25,12,1210,USGS_12358500
1996,3,25,18,1270,USGS_12358500
1996,3,26,0,1260,USGS_12358500
1996,3,26,6,1270,USGS_12358500
1996,3,26,12,1300,USGS_12358500
1996,3,26,18,1300,USGS_12358500
1996,3,27,0,1270,USGS_12358500
1996,3,27,6,1260,USGS_12358500
1996,3,27,12,1250,USGS_12358500
1996,3,27,18,1250,USGS_12358500
1996,3,28,0,1220,USGS_12358500
1996,3,28,6,1160,USGS_12358500
1996,3,28,12,1150,USGS_12358500
1996,3,28,18,1190,USGS_12358500
1996,3,29,0,1190,USGS_12358500
1996,3,29,6,1170,USGS_12358500
1996,3,29,12,1200,USGS_12358500
1996,3,29,18,1190,USGS_12358500
1996,3,30,0,1170,USGS_12358500
1996,3,30,6,1190,USGS_12358500
1996,3,30,12,1170,USGS_12358500
1996,3,30,18,1160,USGS_12358500
1996,3,31,0,1140,USGS_12358500
1996,3,31,6,1140,USGS_12358500
1996,3,31,12,1120,USGS_12358500
1996,3,31,18,1110,USGS_12358500
1996,4,1,0,1140,USGS_12358500
